eventID,specificEpithet,scientificName,scientificNameID,scientificAuthorityName,lifeStage,sex,taxonRank,taxonomicStatus,identificationQualifier,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus,preservation
IYS2019-Kaganovsky-31-1,dioica,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,"Fol, 1872",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS2019-Kaganovsky-31-1-zoop_occ-2413,present,formalin
IYS2019-Kaganovsky-31-1,atlantica,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-31-1-zoop_occ-2414,present,formalin
IYS2019-Kaganovsky-31-1,similis,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-31-1-zoop_occ-2415,present,formalin
IYS2019-Kaganovsky-31-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-31-1-zoop_occ-2416,present,formalin
IYS2019-Kaganovsky-31-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-31-1-zoop_occ-2417,present,formalin
IYS2019-Kaganovsky-31-1,scutullata,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,"Brodsky, 1950",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Pleuromamma,IYS2019-Kaganovsky-31-1-zoop_occ-2418,present,formalin
IYS2019-Kaganovsky-31-1,scutullata,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,"Brodsky, 1950",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Pleuromamma,IYS2019-Kaganovsky-31-1-zoop_occ-2419,present,formalin
IYS2019-Kaganovsky-31-1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-31-1-zoop_occ-2420,present,formalin
IYS2019-Kaganovsky-31-1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-31-1-zoop_occ-2421,present,formalin
IYS2019-Kaganovsky-31-1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,IYS2019-Kaganovsky-31-1-zoop_occ-2422,present,formalin
IYS2019-Kaganovsky-31-1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,IYS2019-Kaganovsky-31-1-zoop_occ-2423,present,formalin
IYS2019-Kaganovsky-31-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C5,NA,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-31-1-zoop_occ-2424,present,formalin
IYS2019-Kaganovsky-31-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-31-1-zoop_occ-2425,present,formalin
IYS2019-Kaganovsky-31-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C6,M,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-31-1-zoop_occ-2426,present,formalin
IYS2019-Kaganovsky-31-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C4,NA,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-31-1-zoop_occ-2427,present,formalin
IYS2019-Kaganovsky-31-1,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,trochophore,NA,Kingdom,accepted,NA,Animalia,NA,NA,NA,NA,NA,IYS2019-Kaganovsky-31-1-zoop_occ-2428,present,formalin
IYS2019-Kaganovsky-31-1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS2019-Kaganovsky-31-1-zoop_occ-2429,present,formalin
IYS2019-Kaganovsky-31-1,pacifica,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,M,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS2019-Kaganovsky-31-1-zoop_occ-2430,present,formalin
IYS2019-Kaganovsky-31-1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS2019-Kaganovsky-31-1-zoop_occ-2431,present,formalin
IYS2019-Kaganovsky-31-1,maximum,Stylocheiron maximum,urn:lsid:marinespecies.org:taxname:110704,"Hansen, 1908",NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,IYS2019-Kaganovsky-31-1-zoop_occ-2432,present,formalin
IYS2019-Kaganovsky-31-1,occulatum,Tessarabrachion oculatum,urn:lsid:marinespecies.org:taxname:237870,"Hansen, 1911",NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Tessarabrachion,IYS2019-Kaganovsky-31-1-zoop_occ-2433,present,formalin
IYS2019-Kaganovsky-31-1,inspinata,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",NA,F,Species,accepted,sp. indet.,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS2019-Kaganovsky-31-1-zoop_occ-2434,present,formalin
IYS2019-Kaganovsky-31-1,spinifera,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,F,Species,accepted,sp. indet.,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS2019-Kaganovsky-31-1-zoop_occ-2435,present,formalin
IYS2019-Kaganovsky-31-1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS2019-Kaganovsky-31-1-zoop_occ-2436,present,formalin
IYS2019-Kaganovsky-32-1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS2019-Kaganovsky-32-1-zoop_occ-2437,present,formalin
IYS2019-Kaganovsky-32-1,arctica,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,"(Chun, 1897)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,IYS2019-Kaganovsky-32-1-zoop_occ-2438,present,formalin
IYS2019-Kaganovsky-32-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2439,present,formalin
IYS2019-Kaganovsky-32-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2440,present,formalin
IYS2019-Kaganovsky-32-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2441,present,formalin
IYS2019-Kaganovsky-32-1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS2019-Kaganovsky-32-1-zoop_occ-2442,present,formalin
IYS2019-Kaganovsky-32-1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2443,present,formalin
IYS2019-Kaganovsky-32-1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2444,present,formalin
IYS2019-Kaganovsky-32-1,labradoriensis,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,"Lohmann, 1892",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS2019-Kaganovsky-32-1-zoop_occ-2445,present,formalin
IYS2019-Kaganovsky-32-1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-32-1-zoop_occ-2446,present,formalin
IYS2019-Kaganovsky-32-1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS2019-Kaganovsky-32-1-zoop_occ-2447,present,formalin
IYS2019-Kaganovsky-32-1,pacifica,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,"(Stebbing, 1888)",NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,IYS2019-Kaganovsky-32-1-zoop_occ-2448,present,formalin
IYS2019-Kaganovsky-32-1,pacifica,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,"(Stebbing, 1888)",NA,M,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,IYS2019-Kaganovsky-32-1-zoop_occ-2449,present,formalin
IYS2019-Kaganovsky-32-1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS2019-Kaganovsky-32-1-zoop_occ-2450,present,formalin
IYS2019-Kaganovsky-32-1,divergens,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,"Bradford, 1971",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,IYS2019-Kaganovsky-32-1-zoop_occ-2451,present,formalin
IYS2019-Kaganovsky-32-1,marshallae,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-32-1-zoop_occ-2452,present,formalin
IYS2019-Kaganovsky-32-1,marshallae,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-32-1-zoop_occ-2453,present,formalin
IYS2019-Kaganovsky-32-1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-32-1-zoop_occ-2454,present,formalin
IYS2019-Kaganovsky-32-1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-32-1-zoop_occ-2455,present,formalin
IYS2019-Kaganovsky-32-1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-32-1-zoop_occ-2456,present,formalin
IYS2019-Kaganovsky-32-1,NA,Candacia,urn:lsid:marinespecies.org:taxname:104157,"Dana, 1846",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,IYS2019-Kaganovsky-32-1-zoop_occ-2457,present,formalin
IYS2019-Kaganovsky-32-1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,juvenile,NA,Phylum,accepted,sp. indet.,Animalia,Chaetognatha,NA,NA,NA,NA,IYS2019-Kaganovsky-32-1-zoop_occ-2458,present,formalin
IYS2019-Kaganovsky-32-1,parapergens,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,"Frost & Fleminger, 1968",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2459,present,formalin
IYS2019-Kaganovsky-32-1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2460,present,formalin
IYS2019-Kaganovsky-32-1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2461,present,formalin
IYS2019-Kaganovsky-32-1,NA,Clio,urn:lsid:marinespecies.org:taxname:137751,"Linnaeus, 1767",juvenile,NA,Genus,accepted,sp. indet.,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,IYS2019-Kaganovsky-32-1-zoop_occ-2462,present,formalin
IYS2019-Kaganovsky-32-1,NA,Copepoda,urn:lsid:marinespecies.org:taxname:1080,"Milne Edwards, 1840",nauplius,NA,Class,accepted,NA,Animalia,Arthropoda,Copepoda,NA,NA,NA,IYS2019-Kaganovsky-32-1-zoop_occ-2463,present,formalin
IYS2019-Kaganovsky-32-1,elegans,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,"(Sars, 1866)",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS2019-Kaganovsky-32-1-zoop_occ-2464,present,formalin
IYS2019-Kaganovsky-32-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2465,present,formalin
IYS2019-Kaganovsky-32-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2466,present,formalin
IYS2019-Kaganovsky-32-1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,"Dana, 1852-1853",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2467,present,formalin
IYS2019-Kaganovsky-32-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",calyptopsis,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-32-1-zoop_occ-2468,present,formalin
IYS2019-Kaganovsky-32-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",egg,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-32-1-zoop_occ-2469,present,formalin
IYS2019-Kaganovsky-32-1,borealis,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,"Lohmann, 1896",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS2019-Kaganovsky-32-1-zoop_occ-2470,present,formalin
IYS2019-Kaganovsky-32-1,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,"Giesbrecht, 1888",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Gaetanus,IYS2019-Kaganovsky-32-1-zoop_occ-2471,present,formalin
IYS2019-Kaganovsky-32-1,NA,Heterorhabdus,urn:lsid:marinespecies.org:taxname:603038,"D.Noël, 1970",C5,NA,Genus,accepted,sp. indet.,Chromista,Haptophyta,Haptophyta incertae sedis,NA,NA,Heterorhabdus,IYS2019-Kaganovsky-32-1-zoop_occ-2472,present,formalin
IYS2019-Kaganovsky-32-1,NA,Heterorhabdus,urn:lsid:marinespecies.org:taxname:104178,"Giesbrecht, 1898",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,Heterorhabdus,IYS2019-Kaganovsky-32-1-zoop_occ-2473,present,formalin
IYS2019-Kaganovsky-32-1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS2019-Kaganovsky-32-1-zoop_occ-2474,present,formalin
IYS2019-Kaganovsky-32-1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2475,present,formalin
IYS2019-Kaganovsky-32-1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2476,present,formalin
IYS2019-Kaganovsky-32-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-32-1-zoop_occ-2477,present,formalin
IYS2019-Kaganovsky-32-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-32-1-zoop_occ-2478,present,formalin
IYS2019-Kaganovsky-32-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-32-1-zoop_occ-2479,present,formalin
IYS2019-Kaganovsky-32-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-32-1-zoop_occ-2480,present,formalin
IYS2019-Kaganovsky-32-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-32-1-zoop_occ-2481,present,formalin
IYS2019-Kaganovsky-32-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-32-1-zoop_occ-2482,present,formalin
IYS2019-Kaganovsky-32-1,NA,Microcalanus,urn:lsid:marinespecies.org:taxname:104164,"Sars G.O., 1903",C5,F,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2483,present,formalin
IYS2019-Kaganovsky-32-1,NA,Microcalanus,urn:lsid:marinespecies.org:taxname:104164,"Sars G.O., 1903",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2484,present,formalin
IYS2019-Kaganovsky-32-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2485,present,formalin
IYS2019-Kaganovsky-32-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2486,present,formalin
IYS2019-Kaganovsky-32-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2487,present,formalin
IYS2019-Kaganovsky-32-1,dioica,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,"Fol, 1872",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS2019-Kaganovsky-32-1-zoop_occ-2488,present,formalin
IYS2019-Kaganovsky-32-1,NA,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,"Mertens, 1830",NA,NA,Genus,accepted,sp. indet.,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS2019-Kaganovsky-32-1-zoop_occ-2489,present,formalin
IYS2019-Kaganovsky-32-1,atlantica,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-32-1-zoop_occ-2490,present,formalin
IYS2019-Kaganovsky-32-1,similis,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-32-1-zoop_occ-2491,present,formalin
IYS2019-Kaganovsky-32-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-32-1-zoop_occ-2492,present,formalin
IYS2019-Kaganovsky-32-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-32-1-zoop_occ-2493,present,formalin
IYS2019-Kaganovsky-32-1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2494,present,formalin
IYS2019-Kaganovsky-32-1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2495,present,formalin
IYS2019-Kaganovsky-32-1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2496,present,formalin
IYS2019-Kaganovsky-32-1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2497,present,formalin
IYS2019-Kaganovsky-32-1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2498,present,formalin
IYS2019-Kaganovsky-32-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C5,F,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2499,present,formalin
IYS2019-Kaganovsky-32-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C5,M,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2500,present,formalin
IYS2019-Kaganovsky-32-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-32-1-zoop_occ-2501,present,formalin
