eventID,lifeStage,sex,scientificName,scientificNameID,identificationQualifier,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,taxonRank,taxonomicStatus,occurrenceRemarks,occurrenceID,occurrenceStatus,preparations,vernacularName,specificEpithet,reproductiveCondition,basisOfRecord
IYS:GoA2020:StnP PRIME:bongo:Net1,larva,NA,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,sp. indet.,Animalia,Echinodermata,Ophiuroidea,NA,NA,NA,"Gray, 1840",Class,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:67,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,F,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"Wolfenden, 1905",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:68,present,Formalin,NA,indicus,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,F,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",Species,alternate representation,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:69,present,Formalin,NA,parvus,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C5,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"Boeck, 1865",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:70,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C4,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"Boeck, 1865",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:71,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C3,NA,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,"Scott A., 1909",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:72,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,F,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,"Brodsky, 1950",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:73,present,Formalin,NA,scutullata,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C2,NA,Pleuromamma,urn:lsid:marinespecies.org:taxname:104191,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,"Giesbrecht in Giesbrecht & Schmeil, 1898",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:74,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,M,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:75,present,Formalin,NA,moultoni,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,F,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:76,present,Formalin,NA,moultoni,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,F,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:77,present,Formalin,NA,newmani,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,M,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:78,present,Formalin,NA,newmani,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C4,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:79,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C5,F,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:80,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C5,M,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:81,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C3,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:82,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C2,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:83,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C5,NA,Scaphocalanus brevicornis,urn:lsid:marinespecies.org:taxname:104790,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scaphocalanus,"(Sars G.O., 1900)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:84,present,Formalin,NA,brevicornis,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C4,NA,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,alternate representation,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:85,present,Formalin,NA,minor,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C5,NA,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,alternate representation,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:86,present,Formalin,NA,minor,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,F,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,alternate representation,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:87,present,Formalin,NA,minor,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,M,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,alternate representation,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:88,present,Formalin,NA,minor,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,larval colony,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,sp. indet.,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:89,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,C6,F,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,"(Giesbrecht, 1891)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:90,present,Formalin,NA,conifera,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:91,present,Formalin,NA,digitale,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,juvenile,NA,Chauliodus macouni,urn:lsid:marinespecies.org:taxname:275055,NA,Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Chauliodus,"Bean, 1890",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:92,present,Formalin,NA,macouni,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,NA,Cystisoma,urn:lsid:marinespecies.org:taxname:101793,sp. indet.,Animalia,Arthropoda,Malacostraca,Amphipoda,Cystisomatidae,Cystisoma,"Guérin-Méneville, 1842",Genus,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:93,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,NA,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,sp. indet.,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,"Bronn, 1862",Family,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:94,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,NA,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,"(Möbius, 1875)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:95,present,Formalin,NA,hamata,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,F,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:96,present,Formalin,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,M,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:97,present,Formalin,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,NA,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:98,present,Formalin,NA,similis,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,NA,Lensia conoidea,urn:lsid:marinespecies.org:taxname:135426,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,"(Keferstein & Ehlers, 1860)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:99,present,Formalin,NA,conoidea,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,NA,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,"(Verrill, 1873)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:100,present,Formalin,NA,elegans,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net1,NA,NA,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Alvariño, 1962)",Species,unaccepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net1:101,present,Formalin,NA,scrippsae,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G77,NA,NA,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,"(Phipps, 1774)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G77:1,present,-80.0,NA,helicina,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G78,NA,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G78:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G78,NA,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G78:2,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:1,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:2,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:3,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:4,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:5,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:6,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:7,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:8,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:9,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G79,NA,NA,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G79:10,present,-80.0,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G81,NA,NA,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G81:1,present,-80.0,NA,similis,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G81,NA,NA,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G81:2,present,-80.0,NA,similis,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G81,NA,NA,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G81:3,present,-80.0,NA,similis,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G81,NA,NA,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G81:4,present,-80.0,NA,similis,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G81,NA,NA,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,"(Hansen, 1903)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G81:5,present,-80.0,NA,similis,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G82,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G82:1,present,-80.0,NA,digitale,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G82,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G82:2,present,-80.0,NA,digitale,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G82,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G82:3,present,-80.0,NA,digitale,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G83,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G83:1,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G83,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G83:2,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:G83,NA,NA,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:G83:3,present,-80.0,NA,lyra,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:F89,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:F89:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:F90,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:F90:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:F91,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:F91:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP PRIME:bongo:Net2:F92,NA,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,Animalia,NA,NA,NA,NA,NA,NA,Kingdom,accepted,NA,IYS:GoA2020:StnP PRIME:bongo:Net2:F92:1,present,-80.0,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:1,present,Formalin,NA,digitale,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,NA,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,sp. indet.,Animalia,Chaetognatha,NA,NA,NA,NA,NA,Phylum,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:2,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,NA,NA,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,"(Chun, 1897)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:3,present,Formalin,NA,arctica,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,C5,F,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:4,present,Formalin,NA,bungii,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,C6,F,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:5,present,Formalin,NA,bungii,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,NA,NA,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,"(Möbius, 1875)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:6,present,Formalin,NA,hamata,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,C4,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:7,present,Formalin,NA,cristatus,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,C5,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:8,present,Formalin,NA,cristatus,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,paralarva,NA,Octopus,urn:lsid:marinespecies.org:taxname:138268,sp. indet.,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,"Cuvier, 1798",Genus,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:9,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,NA,NA,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,"Lohmann, 1892",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:10,present,Formalin,NA,(Vexillaria),NA,PreservedSpecimen
IYS:GoA2020:StnP:bongo:Net1,NA,NA,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,"(Verrill, 1873)",Species,accepted,NA,IYS:GoA2020:StnP:bongo:Net1:11,present,Formalin,NA,elegans,NA,PreservedSpecimen
